,Open,High,Low,Close,Adj Close,Volume
2022-04-28 10:16:00-04:00,135.93499755859375,136.05999755859375,135.84500122070312,135.84500122070312,135.84500122070312,14034.0
2022-04-28 10:18:00-04:00,135.8800048828125,136.0399932861328,135.7949981689453,136.02000427246094,136.02000427246094,8665.0
2022-04-28 10:20:00-04:00,135.99000549316406,136.07000732421875,135.90499877929688,135.9853057861328,135.9853057861328,12336.0
2022-04-28 10:22:00-04:00,136.0,136.00999450683594,135.86000061035156,135.94500732421875,135.94500732421875,6872.0
2022-04-28 10:24:00-04:00,135.94000244140625,135.99000549316406,135.69009399414062,135.75999450683594,135.75999450683594,13218.0
2022-04-28 10:26:00-04:00,135.75,135.7550048828125,135.39999389648438,135.5,135.5,19212.0
2022-04-28 10:28:00-04:00,135.47000122070312,135.49000549316406,135.38999938964844,135.47500610351562,135.47500610351562,14341.0
2022-04-28 10:30:00-04:00,135.47999572753906,135.47999572753906,135.2899932861328,135.35000610351562,135.35000610351562,16796.0
2022-04-28 10:32:00-04:00,135.3300018310547,135.49000549316406,135.30999755859375,135.49000549316406,135.49000549316406,10753.0
2022-04-28 10:34:00-04:00,135.47000122070312,135.52000427246094,135.3699951171875,135.47999572753906,135.47999572753906,13330.0
2022-04-28 10:36:00-04:00,135.47500610351562,135.5399932861328,135.36000061035156,135.52000427246094,135.52000427246094,12523.0
2022-04-28 10:38:00-04:00,135.49000549316406,135.5500030517578,135.4499969482422,135.4499969482422,135.4499969482422,12554.0
2022-04-28 10:40:00-04:00,135.39500427246094,135.39500427246094,135.19720458984375,135.28500366210938,135.28500366210938,17449.0
2022-04-28 10:42:00-04:00,135.27000427246094,135.63499450683594,135.25,135.61000061035156,135.61000061035156,15559.0
2022-04-28 10:44:00-04:00,135.61000061035156,135.6699981689453,135.5850067138672,135.6199951171875,135.6199951171875,14408.0
2022-04-28 10:46:00-04:00,135.52999877929688,135.5800018310547,135.50999450683594,135.55999755859375,135.55999755859375,7075.0
2022-04-28 10:48:00-04:00,135.55999755859375,135.61000061035156,135.41000366210938,135.4199981689453,135.4199981689453,17279.0
2022-04-28 10:50:00-04:00,135.4600067138672,135.47000122070312,135.29010009765625,135.30999755859375,135.30999755859375,17838.0
2022-04-28 10:52:00-04:00,135.30499267578125,135.41000366210938,135.27000427246094,135.39999389648438,135.39999389648438,11204.0
2022-04-28 10:54:00-04:00,135.41000366210938,135.5,135.41000366210938,135.44000244140625,135.44000244140625,10669.0
2022-04-28 10:56:00-04:00,135.47000122070312,135.74000549316406,135.47000122070312,135.74000549316406,135.74000549316406,11527.0
2022-04-28 10:58:00-04:00,135.72500610351562,135.78990173339844,135.5500030517578,135.5507049560547,135.5507049560547,18395.0
2022-04-28 11:00:00-04:00,135.59500122070312,135.61000061035156,135.39999389648438,135.4199981689453,135.4199981689453,48432.0
2022-04-28 11:02:00-04:00,135.46499633789062,135.6199951171875,135.38999938964844,135.5800018310547,135.5800018310547,12317.0
2022-04-28 11:04:00-04:00,135.61000061035156,135.63999938964844,135.5500030517578,135.6300048828125,135.6300048828125,12805.0
2022-04-28 11:06:00-04:00,135.6300048828125,135.8000030517578,135.55499267578125,135.6300048828125,135.6300048828125,20452.0
2022-04-28 11:08:00-04:00,135.6300048828125,135.6999969482422,135.6094970703125,135.66000366210938,135.66000366210938,7824.0
2022-04-28 11:10:00-04:00,135.64999389648438,135.66439819335938,135.5500030517578,135.61000061035156,135.61000061035156,17000.0
2022-04-28 11:12:00-04:00,135.6199951171875,135.6199951171875,135.5,135.5614013671875,135.5614013671875,74491.0
2022-04-28 11:14:00-04:00,135.5500030517578,135.61500549316406,135.52000427246094,135.56500244140625,135.56500244140625,16960.0
2022-04-28 11:16:00-04:00,135.5500030517578,135.58999633789062,135.5500030517578,135.5800018310547,135.5800018310547,6758.0
2022-04-28 11:18:00-04:00,135.60000610351562,135.6699981689453,135.52000427246094,135.63999938964844,135.63999938964844,18039.0
2022-04-28 11:20:00-04:00,135.6699981689453,135.6699981689453,135.3800048828125,135.4499969482422,135.4499969482422,12116.0
2022-04-28 11:22:00-04:00,135.4600067138672,135.47000122070312,135.27999877929688,135.3258056640625,135.3258056640625,13740.0
2022-04-28 11:24:00-04:00,135.3000030517578,135.47999572753906,135.27999877929688,135.47999572753906,135.47999572753906,12252.0
2022-04-28 11:26:00-04:00,135.47000122070312,135.5500030517578,135.4250030517578,135.52999877929688,135.52999877929688,22178.0
2022-04-28 11:28:00-04:00,135.5500030517578,135.73989868164062,135.5500030517578,135.6199951171875,135.6199951171875,20395.0
2022-04-28 11:30:00-04:00,135.5749969482422,135.60499572753906,135.5050048828125,135.50999450683594,135.50999450683594,9935.0
2022-04-28 11:32:00-04:00,135.4149932861328,135.86000061035156,135.3800048828125,135.85000610351562,135.85000610351562,14498.0
2022-04-28 11:34:00-04:00,135.86500549316406,135.88999938964844,135.75,135.76400756835938,135.76400756835938,17326.0
2022-04-28 11:36:00-04:00,135.77000427246094,135.7899932861328,135.6699981689453,135.67999267578125,135.67999267578125,12062.0
2022-04-28 11:38:00-04:00,135.6999969482422,135.6999969482422,135.51499938964844,135.52499389648438,135.52499389648438,9509.0
2022-04-28 11:40:00-04:00,135.52999877929688,135.5800018310547,135.4199981689453,135.5050048828125,135.5050048828125,11902.0
2022-04-28 11:42:00-04:00,135.52999877929688,135.5399932861328,135.4290008544922,135.4600067138672,135.4600067138672,9463.0
2022-04-28 11:44:00-04:00,135.47999572753906,135.4965057373047,135.3699951171875,135.38999938964844,135.38999938964844,16253.0
2022-04-28 11:46:00-04:00,135.27999877929688,135.27999877929688,135.1300048828125,135.25900268554688,135.25900268554688,13652.0
2022-04-28 11:48:00-04:00,135.26499938964844,135.27999877929688,135.16000366210938,135.22999572753906,135.22999572753906,20228.0
2022-04-28 11:50:00-04:00,135.22000122070312,135.47000122070312,135.22000122070312,135.44500732421875,135.44500732421875,20894.0
2022-04-28 11:52:00-04:00,135.4600067138672,135.61000061035156,135.4600067138672,135.4987030029297,135.4987030029297,12075.0
2022-04-28 11:54:00-04:00,135.5050048828125,135.6199951171875,135.39999389648438,135.4499969482422,135.4499969482422,7662.0
2022-04-28 11:56:00-04:00,135.44500732421875,135.47000122070312,135.39500427246094,135.42999267578125,135.42999267578125,12164.0
2022-04-28 11:58:00-04:00,135.3800048828125,135.38999938964844,135.3489990234375,135.35000610351562,135.35000610351562,20935.0
2022-04-28 12:00:00-04:00,135.35000610351562,135.3699951171875,135.26010131835938,135.32139587402344,135.32139587402344,8861.0
2022-04-28 12:02:00-04:00,135.2899932861328,135.52499389648438,135.2899932861328,135.50999450683594,135.50999450683594,15431.0
2022-04-28 12:04:00-04:00,135.5399932861328,135.6300048828125,135.52000427246094,135.52499389648438,135.52499389648438,10421.0
2022-04-28 12:06:00-04:00,135.52999877929688,135.52999877929688,135.3300018310547,135.3300018310547,135.3300018310547,11145.0
2022-04-28 12:08:00-04:00,135.30999755859375,135.34100341796875,135.19000244140625,135.25,135.25,14670.0
2022-04-28 12:10:00-04:00,135.26499938964844,135.33999633789062,135.24000549316406,135.3000030517578,135.3000030517578,16260.0
2022-04-28 12:12:00-04:00,135.32000732421875,135.5998992919922,135.32000732421875,135.4499969482422,135.4499969482422,13156.0
2022-04-28 12:14:00-04:00,135.44500732421875,135.74000549316406,135.44500732421875,135.67999267578125,135.67999267578125,16000.0
2022-04-28 12:16:00-04:00,135.6999969482422,135.92999267578125,135.67999267578125,135.92999267578125,135.92999267578125,12747.0
2022-04-28 12:18:00-04:00,135.9199981689453,135.94000244140625,135.82000732421875,135.83999633789062,135.83999633789062,24230.0
2022-04-28 12:20:00-04:00,135.82000732421875,135.94000244140625,135.72999572753906,135.90960693359375,135.90960693359375,13243.0
2022-04-28 12:22:00-04:00,135.92999267578125,136.27999877929688,135.9199981689453,136.15939331054688,136.15939331054688,38527.0
2022-04-28 12:24:00-04:00,136.1199951171875,136.3000030517578,136.1199951171875,136.1699981689453,136.1699981689453,36683.0
2022-04-28 12:26:00-04:00,136.13999938964844,136.25999450683594,136.10000610351562,136.25999450683594,136.25999450683594,8333.0
2022-04-28 12:28:00-04:00,136.25999450683594,136.38999938964844,136.25999450683594,136.38900756835938,136.38900756835938,9801.0
2022-04-28 12:30:00-04:00,136.39999389648438,136.52999877929688,136.3946075439453,136.4499969482422,136.4499969482422,35715.0
2022-04-28 12:32:00-04:00,136.42129516601562,136.49000549316406,136.3300018310547,136.4499969482422,136.4499969482422,21543.0
2022-04-28 12:34:00-04:00,136.44500732421875,136.52999877929688,136.44000244140625,136.52999877929688,136.52999877929688,10472.0
2022-04-28 12:36:00-04:00,136.52999877929688,136.5399932861328,136.38999938964844,136.5,136.5,8487.0
2022-04-28 12:38:00-04:00,136.50999450683594,136.5500030517578,136.4499969482422,136.47000122070312,136.47000122070312,5937.0
2022-04-28 12:40:00-04:00,136.47999572753906,136.63999938964844,136.47999572753906,136.5800018310547,136.5800018310547,10898.0
2022-04-28 12:42:00-04:00,136.59500122070312,136.63999938964844,136.5,136.5449981689453,136.5449981689453,7486.0
2022-04-28 12:44:00-04:00,136.57000732421875,136.69000244140625,136.5500030517578,136.57000732421875,136.57000732421875,30169.0
2022-04-28 12:46:00-04:00,136.6999969482422,136.6999969482422,136.5800018310547,136.63999938964844,136.63999938964844,3549.0
2022-04-28 12:48:00-04:00,136.66000366210938,136.68899536132812,136.4600067138672,136.4600067138672,136.4600067138672,8702.0
2022-04-28 12:50:00-04:00,136.47000122070312,136.47999572753906,136.27999877929688,136.36000061035156,136.36000061035156,7102.0
2022-04-28 12:52:00-04:00,136.33999633789062,136.35000610351562,136.239501953125,136.3300018310547,136.3300018310547,16748.0
2022-04-28 12:54:00-04:00,136.33999633789062,136.33999633789062,135.99000549316406,136.01499938964844,136.01499938964844,18936.0
2022-04-28 12:56:00-04:00,136.0,136.0749969482422,135.9499969482422,136.07000732421875,136.07000732421875,17655.0
2022-04-28 12:58:00-04:00,136.0500030517578,136.07179260253906,135.9600067138672,135.97000122070312,135.97000122070312,24112.0
2022-04-28 13:00:00-04:00,135.97999572753906,135.97999572753906,135.75999450683594,135.7899932861328,135.7899932861328,17432.0
2022-04-28 13:02:00-04:00,135.72500610351562,135.8000030517578,135.6300048828125,135.74000549316406,135.74000549316406,39560.0
2022-04-28 13:04:00-04:00,135.7899932861328,135.8300018310547,135.63999938964844,135.6699981689453,135.6699981689453,28480.0
2022-04-28 13:06:00-04:00,135.67999267578125,135.7899932861328,135.63999938964844,135.77000427246094,135.77000427246094,30757.0
2022-04-28 13:08:00-04:00,135.77000427246094,135.77000427246094,135.55999755859375,135.55999755859375,135.55999755859375,19741.0
2022-04-28 13:10:00-04:00,135.5749969482422,135.63999938964844,135.52999877929688,135.5800018310547,135.5800018310547,57189.0
2022-04-28 13:12:00-04:00,135.5800018310547,135.6199951171875,135.4199981689453,135.4597930908203,135.4597930908203,68045.0
2022-04-28 13:14:00-04:00,135.4600067138672,135.47000122070312,135.27000427246094,135.32000732421875,135.32000732421875,64292.0
2022-04-28 13:16:00-04:00,135.3249969482422,135.69000244140625,135.2899932861328,135.6699981689453,135.6699981689453,34776.0
2022-04-28 13:18:00-04:00,135.6699981689453,135.8800048828125,135.61000061035156,135.85049438476562,135.85049438476562,12002.0
2022-04-28 13:20:00-04:00,135.88999938964844,135.88999938964844,135.57000732421875,135.57000732421875,135.57000732421875,22140.0
2022-04-28 13:22:00-04:00,135.55999755859375,135.56080627441406,135.4499969482422,135.52999877929688,135.52999877929688,21063.0
2022-04-28 13:24:00-04:00,135.53500366210938,135.5500030517578,135.30999755859375,135.43499755859375,135.43499755859375,13474.0
2022-04-28 13:26:00-04:00,135.4199981689453,135.5500030517578,135.3800048828125,135.5,135.5,14048.0
2022-04-28 13:28:00-04:00,135.52000427246094,135.7823028564453,135.52000427246094,135.77000427246094,135.77000427246094,34937.0
2022-04-28 13:30:00-04:00,135.77999877929688,135.8300018310547,135.55999755859375,135.8300018310547,135.8300018310547,16932.0
2022-04-28 13:32:00-04:00,135.83999633789062,135.85000610351562,135.71910095214844,135.77000427246094,135.77000427246094,17196.0
2022-04-28 13:34:00-04:00,135.83999633789062,135.86000061035156,135.6699981689453,135.80999755859375,135.80999755859375,34741.0
2022-04-28 13:36:00-04:00,135.7899932861328,135.81500244140625,135.60000610351562,135.68080139160156,135.68080139160156,16836.0
2022-04-28 13:38:00-04:00,135.69500732421875,135.86000061035156,135.60499572753906,135.82000732421875,135.82000732421875,15090.0
2022-04-28 13:40:00-04:00,135.85000610351562,135.9199981689453,135.6300048828125,135.65499877929688,135.65499877929688,13562.0
2022-04-28 13:42:00-04:00,135.64999389648438,135.6699981689453,135.5800018310547,135.65330505371094,135.65330505371094,9552.0
2022-04-28 13:44:00-04:00,135.6300048828125,135.67999267578125,135.55999755859375,135.61000061035156,135.61000061035156,13375.0
2022-04-28 13:46:00-04:00,135.7100067138672,135.81520080566406,135.70530700683594,135.81520080566406,135.81520080566406,4758.0
2022-04-28 13:48:00-04:00,135.80999755859375,135.86000061035156,135.77000427246094,135.77330017089844,135.77330017089844,15103.0
2022-04-28 13:50:00-04:00,135.77000427246094,135.7899932861328,135.69000244140625,135.7100067138672,135.7100067138672,17920.0
2022-04-28 13:52:00-04:00,135.67999267578125,135.72000122070312,135.55999755859375,135.72000122070312,135.72000122070312,24497.0
2022-04-28 13:54:00-04:00,135.72000122070312,135.74000549316406,135.63999938964844,135.7050018310547,135.7050018310547,12505.0
2022-04-28 13:56:00-04:00,135.69000244140625,135.75,135.6300048828125,135.74000549316406,135.74000549316406,9337.0
2022-04-28 13:58:00-04:00,135.75999450683594,135.81500244140625,135.7100067138672,135.7449951171875,135.7449951171875,12283.0
2022-04-28 14:00:00-04:00,135.75999450683594,135.94000244140625,135.74000549316406,135.94000244140625,135.94000244140625,32915.0
2022-04-28 14:02:00-04:00,135.9499969482422,136.22000122070312,135.9499969482422,136.1300048828125,136.1300048828125,104868.0
2022-04-28 14:04:00-04:00,136.10000610351562,136.1999969482422,136.0500030517578,136.10000610351562,136.10000610351562,26080.0
2022-04-28 14:06:00-04:00,136.0800018310547,136.1199951171875,136.0,136.05999755859375,136.05999755859375,15501.0
2022-04-28 14:08:00-04:00,136.05999755859375,136.14999389648438,136.0399932861328,136.0800018310547,136.0800018310547,6518.0
2022-04-28 14:10:00-04:00,136.08999633789062,136.1199951171875,136.02999877929688,136.08999633789062,136.08999633789062,13385.0
2022-04-28 14:12:00-04:00,136.08999633789062,136.13999938964844,136.0,136.02999877929688,136.02999877929688,9521.0
2022-04-28 14:14:00-04:00,136.02999877929688,136.095703125,136.02999877929688,136.02999877929688,136.02999877929688,6801.0
2022-04-28 14:16:00-04:00,136.00999450683594,136.0800018310547,135.9199981689453,136.05999755859375,136.05999755859375,20650.0
2022-04-28 14:18:00-04:00,136.07000732421875,136.10000610351562,136.0,136.10000610351562,136.10000610351562,7652.0
2022-04-28 14:20:00-04:00,136.11500549316406,136.14999389648438,136.0,136.02999877929688,136.02999877929688,8384.0
2022-04-28 14:22:00-04:00,136.02999877929688,136.07000732421875,136.0,136.05999755859375,136.05999755859375,7775.0
2022-04-28 14:24:00-04:00,136.05999755859375,136.10000610351562,136.02999877929688,136.02999877929688,136.02999877929688,6825.0
2022-04-28 14:26:00-04:00,136.00999450683594,136.0500030517578,135.8800048828125,135.89999389648438,135.89999389648438,19843.0
2022-04-28 14:28:00-04:00,135.88999938964844,135.89999389648438,135.80999755859375,135.8699951171875,135.8699951171875,9890.0
2022-04-28 14:30:00-04:00,135.8699951171875,135.89100646972656,135.75999450683594,135.76499938964844,135.76499938964844,9656.0
2022-04-28 14:32:00-04:00,135.75,135.7899932861328,135.67999267578125,135.77999877929688,135.77999877929688,13362.0
2022-04-28 14:34:00-04:00,135.75999450683594,135.781494140625,135.6999969482422,135.72500610351562,135.72500610351562,8004.0
2022-04-28 14:36:00-04:00,135.74000549316406,135.74000549316406,135.6699981689453,135.7050018310547,135.7050018310547,6653.0
2022-04-28 14:38:00-04:00,135.69000244140625,135.7100067138672,135.6199951171875,135.6199951171875,135.6199951171875,7889.0
2022-04-28 14:40:00-04:00,135.6199951171875,135.8343048095703,135.6199951171875,135.7899932861328,135.7899932861328,12703.0
2022-04-28 14:42:00-04:00,135.7899932861328,135.83999633789062,135.67999267578125,135.80999755859375,135.80999755859375,12313.0
2022-04-28 14:44:00-04:00,135.83999633789062,135.85499572753906,135.7899932861328,135.82000732421875,135.82000732421875,19426.0
2022-04-28 14:46:00-04:00,135.85000610351562,135.8800048828125,135.83009338378906,135.86000061035156,135.86000061035156,3423.0
2022-04-28 14:48:00-04:00,135.8800048828125,135.94000244140625,135.8800048828125,135.94000244140625,135.94000244140625,8327.0
2022-04-28 14:50:00-04:00,135.9149932861328,135.94000244140625,135.86000061035156,135.89999389648438,135.89999389648438,12182.0
2022-04-28 14:52:00-04:00,135.88999938964844,135.89999389648438,135.7899932861328,135.7899932861328,135.7899932861328,5278.0
2022-04-28 14:54:00-04:00,135.75,135.75,135.60000610351562,135.7100067138672,135.7100067138672,13246.0
2022-04-28 14:56:00-04:00,135.74000549316406,135.8000030517578,135.72000122070312,135.72999572753906,135.72999572753906,11075.0
2022-04-28 14:58:00-04:00,135.7100067138672,135.77000427246094,135.6699981689453,135.7050018310547,135.7050018310547,10803.0
2022-04-28 15:00:00-04:00,135.69000244140625,135.72999572753906,135.67999267578125,135.68499755859375,135.68499755859375,8127.0
2022-04-28 15:02:00-04:00,135.69000244140625,135.85000610351562,135.63999938964844,135.85000610351562,135.85000610351562,15929.0
2022-04-28 15:04:00-04:00,135.86500549316406,135.9600067138672,135.8300018310547,135.9600067138672,135.9600067138672,12297.0
2022-04-28 15:06:00-04:00,135.95530700683594,136.02999877929688,135.95530700683594,135.99000549316406,135.99000549316406,8050.0
2022-04-28 15:08:00-04:00,135.99000549316406,136.05999755859375,135.97999572753906,136.02000427246094,136.02000427246094,9904.0
2022-04-28 15:10:00-04:00,136.0,136.0,135.85000610351562,135.91009521484375,135.91009521484375,14063.0
2022-04-28 15:12:00-04:00,135.91000366210938,135.92999267578125,135.83999633789062,135.91000366210938,135.91000366210938,15152.0
2022-04-28 15:14:00-04:00,135.89999389648438,135.89999389648438,135.82000732421875,135.85000610351562,135.85000610351562,13206.0
2022-04-28 15:16:00-04:00,135.83999633789062,135.97999572753906,135.83999633789062,135.95530700683594,135.95530700683594,10574.0
2022-04-28 15:18:00-04:00,135.96310424804688,136.02999877929688,135.89999389648438,136.02999877929688,136.02999877929688,25264.0
2022-04-28 15:20:00-04:00,136.02999877929688,136.07000732421875,135.97450256347656,135.99000549316406,135.99000549316406,10651.0
2022-04-28 15:22:00-04:00,136.0,136.14999389648438,135.99000549316406,136.11000061035156,136.11000061035156,13407.0
2022-04-28 15:24:00-04:00,136.1300048828125,136.2050018310547,136.10000610351562,136.11000061035156,136.11000061035156,17431.0
2022-04-28 15:26:00-04:00,136.0800018310547,136.13999938964844,136.02000427246094,136.08999633789062,136.08999633789062,14564.0
2022-04-28 15:28:00-04:00,136.0800018310547,136.1300048828125,136.00999450683594,136.00999450683594,136.00999450683594,27199.0
2022-04-28 15:30:00-04:00,136.02499389648438,136.11500549316406,136.00999450683594,136.0800018310547,136.0800018310547,19044.0
2022-04-28 15:32:00-04:00,136.08999633789062,136.16000366210938,136.0399932861328,136.0449981689453,136.0449981689453,19212.0
2022-04-28 15:34:00-04:00,136.02000427246094,136.0850067138672,135.97000122070312,136.01499938964844,136.01499938964844,27204.0
2022-04-28 15:36:00-04:00,136.00999450683594,136.1300048828125,135.99000549316406,136.1300048828125,136.1300048828125,22684.0
2022-04-28 15:38:00-04:00,136.13999938964844,136.13999938964844,135.91000366210938,136.02999877929688,136.02999877929688,17908.0
2022-04-28 15:40:00-04:00,136.02999877929688,136.1999969482422,136.02499389648438,136.125,136.125,25910.0
2022-04-28 15:42:00-04:00,136.1300048828125,136.1300048828125,135.9600067138672,136.0399932861328,136.0399932861328,28539.0
2022-04-28 15:44:00-04:00,136.0399932861328,136.0800018310547,135.93499755859375,136.0800018310547,136.0800018310547,31106.0
2022-04-28 15:46:00-04:00,135.9550018310547,135.9600067138672,135.72000122070312,135.72000122070312,135.72000122070312,33134.0
2022-04-28 15:48:00-04:00,135.71499633789062,135.86000061035156,135.6699981689453,135.7550048828125,135.7550048828125,44725.0
2022-04-28 15:50:00-04:00,135.74000549316406,135.77000427246094,135.5,135.6356964111328,135.6356964111328,46447.0
2022-04-28 15:52:00-04:00,135.6199951171875,135.66000366210938,135.4792938232422,135.6199951171875,135.6199951171875,39880.0
2022-04-28 15:54:00-04:00,135.6199951171875,135.63999938964844,135.41000366210938,135.4600067138672,135.4600067138672,143458.0
2022-04-28 15:56:00-04:00,135.4600067138672,135.6699981689453,135.38999938964844,135.66000366210938,135.66000366210938,81849.0
2022-04-28 15:58:00-04:00,135.64999389648438,135.77000427246094,135.5800018310547,135.77000427246094,135.77000427246094,133787.0
2022-04-29 09:30:00-04:00,135.1300048828125,135.35000610351562,134.89999389648438,135.1199951171875,135.1199951171875,72202.0
2022-04-29 09:32:00-04:00,135.3000030517578,135.5500030517578,135.1300048828125,135.1300048828125,135.1300048828125,15692.0
2022-04-29 09:34:00-04:00,135.22500610351562,135.22500610351562,134.3800048828125,134.64500427246094,134.64500427246094,72493.0
2022-04-29 09:36:00-04:00,134.61500549316406,134.86000061035156,134.35000610351562,134.3800048828125,134.3800048828125,72991.0
2022-04-29 09:38:00-04:00,134.4199981689453,134.63999938964844,134.4199981689453,134.55999755859375,134.55999755859375,14923.0
2022-04-29 09:40:00-04:00,134.5800018310547,134.88999938964844,134.5800018310547,134.72999572753906,134.72999572753906,26192.0
2022-04-29 09:42:00-04:00,134.7100067138672,134.97999572753906,134.6199951171875,134.9250030517578,134.9250030517578,23501.0
2022-04-29 09:44:00-04:00,134.9600067138672,134.97999572753906,134.60000610351562,134.63999938964844,134.63999938964844,24604.0
2022-04-29 09:46:00-04:00,134.6199951171875,134.6199951171875,134.32000732421875,134.3300018310547,134.3300018310547,11636.0
2022-04-29 09:48:00-04:00,134.3101043701172,134.52999877929688,134.1750030517578,134.38499450683594,134.38499450683594,26317.0
2022-04-29 09:50:00-04:00,134.38999938964844,134.49000549316406,134.17999267578125,134.22999572753906,134.22999572753906,11648.0
2022-04-29 09:52:00-04:00,134.1999969482422,134.42999267578125,134.05999755859375,134.3699951171875,134.3699951171875,23124.0
2022-04-29 09:54:00-04:00,134.27999877929688,134.5800018310547,134.27999877929688,134.55499267578125,134.55499267578125,6489.0
2022-04-29 09:56:00-04:00,134.58999633789062,135.17999267578125,134.58999633789062,134.98500061035156,134.98500061035156,21406.0
2022-04-29 09:58:00-04:00,135.02999877929688,135.10000610351562,134.8800048828125,135.05999755859375,135.05999755859375,17293.0
2022-04-29 10:00:00-04:00,135.0399932861328,135.19000244140625,134.88999938964844,134.94000244140625,134.94000244140625,21074.0
2022-04-29 10:02:00-04:00,134.9499969482422,135.24000549316406,134.9499969482422,135.20899963378906,135.20899963378906,13474.0
2022-04-29 10:04:00-04:00,135.13999938964844,135.38999938964844,135.0800018310547,135.32000732421875,135.32000732421875,7946.0
2022-04-29 10:06:00-04:00,135.35000610351562,135.55450439453125,135.35000610351562,135.4600067138672,135.4600067138672,17595.0
2022-04-29 10:08:00-04:00,135.44500732421875,135.44500732421875,135.08999633789062,135.2100067138672,135.2100067138672,11545.0
2022-04-29 10:10:00-04:00,135.25,135.4138946533203,135.22500610351562,135.22500610351562,135.22500610351562,10485.0
2022-04-29 10:12:00-04:00,135.2100067138672,135.3406982421875,135.1199951171875,135.31500244140625,135.31500244140625,8515.0
2022-04-29 10:14:00-04:00,135.30389404296875,135.30389404296875,135.1199951171875,135.16000366210938,135.16000366210938,10766.0
2022-04-29 10:16:00-04:00,135.13499450683594,135.13499450683594,134.80999755859375,134.83999633789062,134.83999633789062,17255.0
2022-04-29 10:18:00-04:00,134.77999877929688,134.85000610351562,134.55999755859375,134.57000732421875,134.57000732421875,9380.0
2022-04-29 10:20:00-04:00,134.64999389648438,134.6649932861328,134.5,134.52000427246094,134.52000427246094,15109.0
2022-04-29 10:22:00-04:00,134.5399932861328,134.5500030517578,134.3300018310547,134.35000610351562,134.35000610351562,14076.0
2022-04-29 10:24:00-04:00,134.33999633789062,134.4499969482422,134.3000030517578,134.3350067138672,134.3350067138672,16745.0
2022-04-29 10:26:00-04:00,134.3300018310547,134.3300018310547,134.22000122070312,134.22000122070312,134.22000122070312,10687.0
2022-04-29 10:28:00-04:00,134.1999969482422,134.25999450683594,134.07000732421875,134.07000732421875,134.07000732421875,16334.0
2022-04-29 10:30:00-04:00,134.0749969482422,134.1199951171875,133.94000244140625,133.99349975585938,133.99349975585938,46809.0
2022-04-29 10:32:00-04:00,133.97000122070312,134.0800018310547,133.91000366210938,133.91000366210938,133.91000366210938,11970.0
2022-04-29 10:34:00-04:00,133.94000244140625,133.99000549316406,133.83360290527344,133.86000061035156,133.86000061035156,19464.0
2022-04-29 10:36:00-04:00,133.8300018310547,133.8800048828125,133.80999755859375,133.83810424804688,133.83810424804688,12170.0
2022-04-29 10:38:00-04:00,133.83970642089844,134.04989624023438,133.80709838867188,134.04989624023438,134.04989624023438,18462.0
2022-04-29 10:40:00-04:00,134.0,134.09939575195312,133.91400146484375,133.9219970703125,133.9219970703125,9452.0
2022-04-29 10:42:00-04:00,133.9149932861328,134.0399932861328,133.89089965820312,134.0399932861328,134.0399932861328,13219.0
2022-04-29 10:44:00-04:00,134.0399932861328,134.0800018310547,134.0,134.07000732421875,134.07000732421875,14005.0
2022-04-29 10:46:00-04:00,134.0,134.0399932861328,133.86000061035156,133.875,133.875,7261.0
2022-04-29 10:48:00-04:00,133.875,134.0133056640625,133.875,133.99000549316406,133.99000549316406,17238.0
2022-04-29 10:50:00-04:00,133.97500610351562,134.09469604492188,133.97000122070312,133.97000122070312,133.97000122070312,7849.0
2022-04-29 10:52:00-04:00,133.92999267578125,134.00999450683594,133.90499877929688,133.97999572753906,133.97999572753906,7396.0
2022-04-29 10:54:00-04:00,133.9499969482422,134.00999450683594,133.92919921875,133.94000244140625,133.94000244140625,5967.0
2022-04-29 10:56:00-04:00,133.89999389648438,133.9499969482422,133.8699951171875,133.94000244140625,133.94000244140625,7530.0
2022-04-29 10:58:00-04:00,133.89500427246094,133.94000244140625,133.86000061035156,133.8800048828125,133.8800048828125,6906.0
2022-04-29 11:00:00-04:00,133.82000732421875,133.8300018310547,133.63999938964844,133.64500427246094,133.64500427246094,18350.0
2022-04-29 11:02:00-04:00,133.66000366210938,133.6699981689453,133.58099365234375,133.64999389648438,133.64999389648438,11446.0
2022-04-29 11:04:00-04:00,133.63999938964844,133.72999572753906,133.61000061035156,133.72000122070312,133.72000122070312,11140.0
2022-04-29 11:06:00-04:00,133.73500061035156,133.8800048828125,133.73500061035156,133.83999633789062,133.83999633789062,14674.0
2022-04-29 11:08:00-04:00,133.8300018310547,133.8699951171875,133.75,133.75990295410156,133.75990295410156,8610.0
2022-04-29 11:10:00-04:00,133.75999450683594,133.8300018310547,133.67999267578125,133.8300018310547,133.8300018310547,12656.0
2022-04-29 11:12:00-04:00,133.86000061035156,133.86000061035156,133.72500610351562,133.77999877929688,133.77999877929688,14585.0
2022-04-29 11:14:00-04:00,133.80780029296875,134.02999877929688,133.8065948486328,133.9199981689453,133.9199981689453,7183.0
2022-04-29 11:16:00-04:00,133.9499969482422,134.19000244140625,133.9499969482422,134.16000366210938,134.16000366210938,12842.0
2022-04-29 11:18:00-04:00,134.1699981689453,134.1999969482422,134.0399932861328,134.1300048828125,134.1300048828125,16795.0
2022-04-29 11:20:00-04:00,134.1300048828125,134.16000366210938,134.00999450683594,134.0500030517578,134.0500030517578,10899.0
